Date,Tweets,Trending,Retweets,Favs,Comments
2018-07-16,I would rather take a political risk in pursuit of peace than to risk peace in pursuit of politics. ,,34000.0,122000.0,31000.0
2018-07-16,As I said today and many times before “I have GREAT confidence in MY intelligence people.” However I also recognize that in order to build a brighter future we cannot exclusively focus on the past – as the world’s two largest nuclear powers we must get along! ,HELSINKI2018,29000.0,124000.0,65000.0
2018-07-16,Thank you Helsinki Finland!,,17000.0,89000.0,19000.0
2018-07-16,Joint Press Conference from Helsinki Finland,,13000.0,51000.0,20000.0
2018-07-16,It was an honor to join you this morning. Thank you!,,10000.0,57000.0,6200.0
2018-07-16,Our relationship with Russia has NEVER been worse thanks to many years of U.S. foolishness and stupidity and now the Rigged Witch Hunt!,,22000.0,101000.0,52000.0
2018-07-16,President Obama thought that Crooked Hillary was going to win the election so when he was informed by the FBI about Russian Meddling he said it couldn’t happen was no big deal & did NOTHING about it. When I won it became a big deal and the Rigged Witch Hunt headed by Strzok!,,34000.0,130000.0,33000.0
2018-07-16,Received many calls from leaders of NATO countries thanking me for helping to bring them together and to get them focused on financial obligations both present & future. We had a truly great Summit that was inaccurately covered by much of the media. NATO is now strong & rich!,,21000.0,100000.0,25000.0
2018-07-17,The economy of the United States is stronger than ever before!,,23000.0,121000.0,42000.0
2018-07-17,Thank you  . “The President has gone through a year and a half of totally partisan investigations - what’s he supposed to think?”,RandPaul,20000.0,92000.0,20000.0
2018-07-17,While I had a great meeting with NATO raising vast amounts of money I had an even better meeting with Vladimir Putin of Russia. Sadly it is not being reported that way - the Fake News is going Crazy!,,23000.0,95000.0,50000.0
2018-07-17,I had a great meeting with NATO. They have paid $33 Billion more and will pay hundreds of Billions of Dollars more in the future only because of me. NATO was weak but now it is strong again (bad for Russia). The media only says I was rude to leaders never mentions the money!,,22000.0,98000.0,30000.0
2018-07-18,The two biggest opponents of ICE in America today are the Democratic Party and MS-13!,,28000.0,103000.0,23000.0
2018-07-18,Thank you to Congressman Kevin Yoder! He secured $5 BILLION for Border Security. Now we need Congress to support. Kevin has been strong on Crime the Border the 2nd Amendment and he loves our Military and Vets.   has my full and total endorsement!,RepKevinYoder,16000.0,68000.0,7100.0
2018-07-18,Brian Kemp is running for Governor of the great state of Georgia. The Primary is on Tuesday. Brian is tough on crime strong on the border and illegal immigration. He loves our Military and our Vets and protects our Second Amendment. I give him my full and total endorsement.,,24000.0,98000.0,17000.0
2018-07-18,3.4 million jobs created since our great Election Victory - far greater than ever anticipated and only getting better as new and greatly improved Trade Deals start coming to fruition!,,22000.0,100000.0,22000.0
2018-07-18,Some people HATE the fact that I got along well with President Putin of Russia. They would rather go to war than see this. It’s called Trump Derangement Syndrome!,,32000.0,126000.0,53000.0
2018-07-18,“A lot of Democrats wished they voted for the Tax Cuts because the economy is booming - we could have 4% growth now and the Fed said yesterday that unemployment could drop again.”    ,"foxandfriends, kilmeade",15000.0,69000.0,13000.0
2018-07-18,Congratulations to Martha Roby of The Great State of Alabama on her big GOP Primary win for Congress. My endorsement came appropriately late but when it came the “flood gates” opened and you had the kind of landslide victory that you deserve. Enjoy!,,12000.0,63000.0,8300.0
2018-07-18,....Russia has agreed to help with North Korea where relationships with us are very good and the process is moving along. There is no rush the sanctions remain! Big benefits and exciting future for North Korea at end of process!,,16000.0,67000.0,13000.0
2018-07-18,While the NATO meeting in Brussels was an acknowledged triumph with billions of dollars more being put up by member countries at a faster pace the meeting with Russia may prove to be in the long run an even greater success. Many positive things will come out of that meeting..,,16000.0,73000.0,14000.0
2018-07-18,So many people at the higher ends of intelligence loved my press conference performance in Helsinki. Putin and I discussed many important subjects at our earlier meeting. We got along well which truly bothered many haters who wanted to see a boxing match. Big results will come!,,20000.0,88000.0,47000.0
2018-07-18,“Prosperity is returning. Donald Trump is doing exactly what he said he would do as a candidate now as the most effective president the most successful president in modern American history.” Thank you to the great Lou Dobbs!,,22000.0,99000.0,27000.0
2018-07-18,The Democrats want to abolish ICE which will mean more crime in our country. I want to give ICE a big cheer! Vote Republican in November.,,29000.0,122000.0,28000.0
2018-07-18,The meeting between President Putin and myself was a great success except in the Fake News Media!,,22000.0,103000.0,47000.0
2018-07-19,Will the Dems and Fake News ever learn? This is classic!,,41000.0,111000.0,40000.0
2018-07-19,“Trump recognized Russian Meddling MANY TIMES”,,14000.0,52000.0,24000.0
2018-07-19,....proliferation cyber attacks trade Ukraine Middle East peace North Korea and more. There are many answers some easy and some hard to these problems...but they can ALL be solved!,,15000.0,70000.0,13000.0
2018-07-19,The Summit with Russia was a great success except with the real enemy of the people the Fake News Media. I look forward to our second meeting so that we can start implementing some of the many things discussed including stopping terrorism security for Israel nuclear........,,22000.0,98000.0,40000.0
2018-07-19,I told you so! The European Union just slapped a Five Billion Dollar fine on one of our great companies Google. They truly have taken advantage of the U.S. but not for long!,,23000.0,96000.0,27000.0
2018-07-19,Really big jobs meeting today at the White House! 3 P.M.,,11000.0,60000.0,12000.0
2018-07-19,“Trump recognized Russian Meddling MANY TIMES.” Thank you to   and   for actually showing the clips. The Fake News wants no part of that narrative! Too bad they don’t want to focus on all of the ECONOMIC and JOBS records being set.,"foxandfriends, FoxNews",16000.0,68000.0,16000.0
2018-07-19,The Fake News Media wants so badly to see a major confrontation with Russia even a confrontation that could lead to war. They are pushing so recklessly hard and hate the fact that I’ll probably have a good relationship with Putin. We are doing MUCH better than any other country!,,21000.0,88000.0,24000.0
2018-07-19,The Fake News Media is going Crazy! They make up stories without any backup sources or proof. Many of the stories written about me and the good people surrounding me are total fiction. Problem is when you complain you just give them more publicity. But I’ll complain anyway!,,25000.0,111000.0,30000.0
2018-07-19,The Democrats have a death wish in more ways than one - they actually want to abolish ICE. This should cost them heavily in the Midterms. Yesterday the Republicans overwhelmingly passed a bill supporting ICE!,,18000.0,76000.0,9400.0
2018-07-19,Thank you to Novartis for not increasing your prices on prescription drugs. Likewise to Pfizer. We are making a big push to actually reduce the prices maybe substantially on prescription drugs.,,15000.0,74000.0,5500.0
2018-07-19,A total disgrace that Turkey will not release a respected U.S. Pastor Andrew Brunson from prison. He has been held hostage far too long.   should do something to free this wonderful Christian husband & father. He has done nothing wrong and his family needs him!,RT_Erdogan,30000.0,109000.0,20000.0
2018-07-20,The NFL National Anthem Debate is alive and well again - can’t believe it! Isn’t it in contract that players must stand at attention hand on heart? The $40000000 Commissioner must now make a stand. First time kneeling out for game. Second time kneeling out for season/no pay!,,29000.0,123000.0,92000.0
2018-07-20,I got severely criticized by the Fake News Media for being too nice to President Putin. In the Old Days they would call it Diplomacy. If I was loud & vicious I would have been criticized for being too tough. Remember when they said I was too tough with Chairman Kim? Hypocrites!,,35000.0,148000.0,50000.0
2018-07-20,So important. Should have been done years ago!,,12000.0,55000.0,7800.0
2018-07-20,Farmers have been on a downward trend for 15 years. The price of soybeans has fallen 50% since 5 years before the Election. A big reason is bad (terrible) Trade Deals with other countries. They put on massive Tariffs and Barriers. Canada charges 275% on Dairy. Farmers will WIN!,,18000.0,74000.0,16000.0
2018-07-20,....The United States should not be penalized because we are doing so well. Tightening now hurts all that we have done. The U.S. should be allowed to recapture what was lost due to illegal currency manipulation and BAD Trade Deals. Debt coming due & we are raising rates - Really?,,19000.0,85000.0,14000.0
2018-07-20,China the European Union and others have been manipulating their currencies and interest rates lower while the U.S. is raising rates while the dollars gets stronger and stronger with each passing day - taking away our big competitive edge. As usual not a level playing field...,,16000.0,69000.0,9500.0
2018-07-20,My deepest sympathies to the families and friends of those involved in the terrible boat accident which just took place in Missouri. Such a tragedy such a great loss. May God be with you all!,,16000.0,84000.0,4600.0
2018-07-21,Troy Balderson of Ohio is running for Congress against a Nancy Pelosi Liberal who is WEAK on Crime & Borders. Troy is the total opposite and loves our Military Vets & 2nd Amendment. EARLY VOTING just started with Election Day on August 7th. Troy has my Full & Total Endorsement!,,25000.0,94000.0,17000.0
2018-07-21,Brian Kemp who is running for Governor of Georgia and has my full endorsement is campaigning tonight with VP  . Brian is very strong on Crime and Borders LOVES our Military Vets and the 2nd Amendment. He will be a GREAT Governor!,mike_pence,16000.0,64000.0,8500.0
2018-07-21,No Collusion No Obstruction - but that doesn’t matter because the 13 Angry Democrats who are only after Republicans and totally protecting Democrats want this Witch Hunt to drag out to the November Election. Republicans better get smart fast and expose what they are doing!,,27000.0,98000.0,29000.0
2018-07-21,The Rigged Witch Hunt headed by the 13 Angry Democrats (and now 4 more have been added one who worked directly for Obama W.H.) seems intent on damaging the Republican Party’s chances in the November Election. This Democrat excuse for losing the ‘16 Election never ends!,,22000.0,89000.0,23000.0
2018-07-21,Inconceivable that the government would break into a lawyer’s office (early in the morning) - almost unheard of. Even more inconceivable that a lawyer would tape a client - totally unheard of & perhaps illegal. The good news is that your favorite President did nothing wrong!,,39000.0,174000.0,111000.0
2018-07-22,So President Obama knew about Russia before the Election. Why didn’t he do something about it? Why didn’t he tell our campaign? Because it is all a big hoax that’s why and he thought Crooked Hillary was going to win!!!,,40000.0,151000.0,60000.0
2018-07-22,Happy Birthday  !,,8400.0,53000.0,3900.0
2018-07-22,I had a GREAT meeting with Putin and the Fake News used every bit of their energy to try and disparage it. So bad for our country!,,21000.0,104000.0,45000.0
2018-07-22,.  on    “Source #1 was the (Fake) Dossier. Yes the Dirty Dossier paid for by Democrats as a hit piece against Trump and looking for information that could discredit Candidate #1 Trump. Carter Page was just the foot to surveil the Trump campaign...” ILLEGAL!,"PeteHegseth, FoxNews",20000.0,74000.0,19000.0
2018-07-22,Andrew McCarthy - “I said this could never happen. This is so bad that they should be looking at the judges who signed off on this stuff not just the people who gave it. It is so bad it screams out at you.”  On the whole FISA scam which led to the rigged Mueller Witch Hunt!,,33000.0,117000.0,23000.0
2018-07-22,Looking more & more like the Trump Campaign for President was illegally being spied upon (surveillance) for the political gain of Crooked Hillary Clinton and the DNC. Ask her how that worked out - she did better with Crazy Bernie. Republicans must get tough now. An illegal Scam!,,31000.0,116000.0,38000.0
2018-07-22,Congratulations to   and   on being successful in getting the Carter Page FISA documents. As usual they are ridiculously heavily redacted but confirm with little doubt that the Department of “Justice” and FBI misled the courts. Witch Hunt Rigged a Scam!,"JudicialWatch, TomFitton",26000.0,88000.0,19000.0
2018-07-23,....In my opinion the Washington Post is nothing more than an expensive (the paper loses a fortune) lobbyist for Amazon. Is it used as protection against antitrust claims which many feel should be brought?,,18000.0,80000.0,32000.0
2018-07-23,The Amazon Washington Post has gone crazy against me ever since they lost the Internet Tax Case in the U.S. Supreme Court two months ago. Next up is the U.S. Post Office which they use at a fraction of real cost as their “delivery boy” for a BIG percentage of their packages....,,19000.0,83000.0,19000.0
2018-07-23,A Rocket has not been launched by North Korea in 9 months. Likewise no Nuclear Tests. Japan is happy all of Asia is happy. But the Fake News is saying without ever asking me (always anonymous sources) that I am angry because it is not going fast enough. Wrong very happy!,,29000.0,123000.0,18000.0
2018-07-23,When you hear the Fake News talking negatively about my meeting with President Putin and all that I gave up remember I gave up NOTHING we merely talked about future benefits for both countries. Also we got along very well which is a good thing except for the Corrupt Media!,,23000.0,101000.0,28000.0
2018-07-23,.....”Carter Page wasn’t a spy wasn’t an agent of the Russians - he would have cooperated with the FBI. It was a fraud and a hoax designed to target Trump.” Tom Fitton   A disgrace to America. They should drop the discredited Mueller Witch Hunt now!,JudicialWatch,19000.0,73000.0,19000.0
2018-07-23,....and the DOJ FBI and Obama Gang need to be held to account. Source #1 was the major source. Avoided talking about it being the Clinton campaign behind it. Misled the Court to provide a pretext to SPY on the Trump Team. Not about Carter Page..was all about getting Trump.....,,21000.0,78000.0,15000.0
2018-07-23,“It was classified to cover up misconduct by the FBI and the Justice Department in misleading the Court by using this Dossier in a dishonest way to gain a warrant to target the Trump Team. This is a Clinton Campaign document. It was a fraud and a hoax designed to target Trump....,,24000.0,91000.0,15000.0
2018-07-23,So we now find out that it was indeed the unverified and Fake Dirty Dossier that was paid for by Crooked Hillary Clinton and the DNC that was knowingly & falsely submitted to FISA and which was responsible for starting the totally conflicted and discredited Mueller Witch Hunt!,,27000.0,103000.0,27000.0
2018-07-23,Tom Fitton on   at 615 A.M. NOW! Judicial Watch.,foxandfriends,7000.0,42000.0,5000.0
2018-07-23,To Iranian President Rouhani NEVER EVER THREATEN THE UNITED STATES AGAIN OR YOU WILL SUFFER CONSEQUENCES THE LIKES OF WHICH FEW THROUGHOUT HISTORY HAVE EVER SUFFERED BEFORE. WE ARE NO LONGER A COUNTRY THAT WILL STAND FOR YOUR DEMENTED WORDS OF VIOLENCE & DEATH. BE CAUTIOUS!,,102000.0,322000.0,118000.0
2018-07-24,Today it was my great honor to be in Kansas City Missouri to pay tribute to the men and women who make FREEDOM possible! Thank you  ! ,,12000.0,55000.0,8000.0
2018-07-24,On the heels of the VERY successful launch of the   National Council for the American Worker Congress should reauthorize   and ensure the American workforce remains stronger than EVER!   ,"WhiteHouse, PerkinsCTE, Jobs, Workforce",11000.0,51000.0,5000.0
2018-07-24,I want to thank the   for your devotion to our fallen heroes unknown soldiers Prisoners of War those Missing in Action and their families. ,,11000.0,50000.0,9500.0
2018-07-24, ,,7900.0,37000.0,5000.0
2018-07-24,I’m very concerned that Russia will be fighting very hard to have an impact on the upcoming Election. Based on the fact that no President has been tougher on Russia than me they will be pushing very hard for the Democrats. They definitely don’t want Trump!,,23000.0,102000.0,94000.0
2018-07-24,MAKE AMERICA GREAT AGAIN!,,31000.0,130000.0,28000.0
2018-07-24,Heading to Missouri to be with many of my great friends. VFW here we come!,,10000.0,63000.0,9200.0
2018-07-24,Our Country is doing GREAT. Best financial numbers on the Planet. Great to have USA WINNING AGAIN!,,20000.0,99000.0,15000.0
2018-07-24,Today is the day to vote for Brian Kemp. Will be great for Georgia full Endorsement!,,11000.0,48000.0,4200.0
2018-07-24,Tariffs are the greatest! Either a country which has treated the United States unfairly on Trade negotiates a fair deal or it gets hit with Tariffs. It’s as simple as that - and everybody’s talking! Remember we are the “piggy bank” that’s being robbed. All will be Great!,,21000.0,91000.0,30000.0
2018-07-24,Countries that have treated us unfairly on trade for years are all coming to Washington to negotiate. This should have taken place many years ago butnas the saying goes better late than never!,,20000.0,97000.0,10000.0
2018-07-24, Showcase!,,17000.0,70000.0,15000.0
2018-07-24,Lou Barletta was one of my first supporters. He is tough on Crime and Borders. Will be a great Senator from Pennsylvania. His opponent is WEAK on Crime ICE and Borders. We need Lou!,,15000.0,59000.0,8000.0
2018-07-24,Robert will do a great job for our Vets. We also recently won Choice!,,10000.0,53000.0,4200.0
2018-07-25,Obviously the European Union as represented by   and the United States as represented by yours truly love each other!,,11000.0,51000.0,7600.0
2018-07-25,...along quickly. European Union Nations will be open to the United States and at the same time benefiting by everything we are doing for them. There was great warmth and feeling in the room - a breakthrough has been quickly made that nobody thought possible!,,10000.0,49000.0,2900.0
2018-07-25,Great meeting on Trade today with   and representatives of the European Union. We have come to a very strong understanding and are all believers in no tariffs no barriers and no subsidies. Work on documents has already started and the process is moving...,JunckerEU,12000.0,59000.0,3200.0
2018-07-25,Thank you very much working hard!,,22000.0,99000.0,19000.0
2018-07-25,Sergio Marchionne who passed away today was one of the most brilliant & successful car executives since the days of the legendary Henry Ford. It was a great honor for me to get to know Sergio as POTUS he loved the car industry and fought hard for it. He will be truly missed!,,11000.0,60000.0,3500.0
2018-07-25,This week my Administration is hosting the first-ever  . The U.S. will continue to promote   around the world. Nations that support religious freedom are far more free prosperous & peaceful. Great job       &  !,"IRFMinisterial, ReligiousFreedom, VP, SecPompeo, IRF_Ambassador, StateDept",12000.0,51000.0,6800.0
2018-07-25,The United States and the European Union have a $1 TRILLION bilateral trade relationship – the largest economic relationship in the world. We want to further strengthen this trade relationship to the benefit of all American and European citizens...,,18000.0,69000.0,8300.0
2018-07-25,Congratulations to Brian Kemp on your very big win in Georgia last night. Wow 69-30 those are big numbers. Now go win against the open border crime loving opponent that the Democrats have given you. She is weak on Vets the Military and the 2nd Amendment. Win!,,18000.0,82000.0,11000.0
2018-07-25,What kind of a lawyer would tape a client? So sad! Is this a first never heard of it before? Why was the tape so abruptly terminated (cut) while I was presumably saying positive things? I hear there are other clients and many reporters that are taped - can this be so? Too bad!,,23000.0,106000.0,48000.0
2018-07-25,China is targeting our farmers who they know I love & respect as a way of getting me to continue allowing them to take advantage of the U.S. They are being vicious in what will be their failed attempt. We were being nice - until now! China made $517 Billion on us last year.,,20000.0,80000.0,19000.0
2018-07-25,When you have people snipping at your heels during a negotiation it will only take longer to make a deal and the deal will never be as good as it could have been with unity. Negotiations are going really well be cool. The end result will be worth it!,,21000.0,99000.0,15000.0
2018-07-25,Every time I see a weak politician asking to stop Trade talks or the use of Tariffs to counter unfair Tariffs I wonder what can they be thinking? Are we just going to continue and let our farmers and country get ripped off?  Lost $817 Billion on Trade last year. No weakness!,,21000.0,86000.0,15000.0
2018-07-25,“The Russia Hoax The Illicit Scheme To Clear Hillary Clinton & Frame Donald Trump” is a Hot Seller already Number One! More importantly it is a great book that everyone is talking about. It covers the Rigged Witch Hunt brilliantly. Congratulations to Gregg Jarrett!,,23000.0,84000.0,25000.0
2018-07-25,So sad and unfair that the FCC wouldn’t approve the Sinclair Broadcast merger with Tribune. This would have been a great and much needed Conservative voice for and of the People. Liberal Fake News NBC and Comcast gets approved much bigger but not Sinclair. Disgraceful!,,21000.0,85000.0,18000.0
2018-07-25,The European Union is coming to Washington tomorrow to negotiate a deal on Trade. I have an idea for them. Both the U.S. and the E.U. drop all Tariffs Barriers and Subsidies! That would finally be called Free Market and Fair Trade! Hope they do it we are ready - but they won’t!,,30000.0,118000.0,16000.0
2018-07-26,...called “The Case Against Impeaching Trump” which I would encourage all people with Trump Derangement Syndrome to read!,,14000.0,65000.0,15000.0
2018-07-26,.  a brilliant lawyer who although a Liberal Democrat who probably didn’t vote for me has discussed the Witch Hunt with great clarity and in a very positive way. He has written a new and very important book...,AlanDersh,16000.0,71000.0,8500.0
2018-07-26,PROMISES KEPT!,,17000.0,73000.0,12000.0
2018-07-26,Thank you   and Granite City Illinois!,,10000.0,46000.0,3900.0
2018-07-26,The United States will impose large sanctions on Turkey for their long time detainment of Pastor Andrew Brunson a great Christian family man and wonderful human being. He is suffering greatly. This innocent man of faith should be released immediately!,,31000.0,118000.0,24000.0
2018-07-26,This is great - on my way see you soon   Kim Reynolds!,,8300.0,40000.0,3100.0
2018-07-26,Heading to Dubuque Iowa and then Granite City Illinois. Looking  forward to being with many great friends!,,11000.0,66000.0,9800.0
2018-07-26,Twitter “SHADOW BANNING” prominent Republicans. Not good. We will look into this discriminatory and illegal practice at once! Many complaints.,,49000.0,155000.0,37000.0
2018-07-26,European Union representatives told me that they would start buying soybeans from our great farmers immediately. Also they will be buying vast amounts of LNG!,,19000.0,89000.0,14000.0
2018-07-26,Great to be back on track with the European Union. This was a big day for free and fair trade!,,20000.0,102000.0,9100.0
2018-07-26,Thank you Georgia! They say that my endorsement last week of Brian Kemp in the Republican Primary for Governor against a very worthy opponent lifted him from 5 points down to a 70% to 30% victory! Two very good and talented men in a great race but congratulations to Brian!,,13000.0,67000.0,7400.0
2018-07-27,Democrats who want Open Borders and care little about Crime are incompetent but they have the Fake News Media almost totally on their side!,,28000.0,115000.0,34000.0
2018-07-27,Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong on crime and borders loves our Military Vets and Second Amendment. Get out and vote for David on Thursday August 2nd. He has my full and total Endorsement!,,17000.0,71000.0,10000.0
2018-07-27,Private business investment has surged from 1.8 percent the year BEFORE I came into office to 9.4 percent this year -- that means JOBS JOBS JOBS!,,15000.0,58000.0,9200.0
2018-07-27,The  ’s first female Admiral Alene Duerk once said “It was a nice distinction to have and to be recognized as the first but I wanted to make certain that I used that notoriety to do as much positive as I could.” Alene did just that and America is forever grateful!,,12000.0,53000.0,4000.0
2018-07-27,We have accomplished an economic turnaround of HISTORIC proportions!,,16000.0,65000.0,17000.0
2018-07-27,I am thrilled to announce that in the second quarter of this year the U.S. Economy grew at the amazing rate of 4.1%!,,21000.0,89000.0,12000.0
2018-07-27,.  of Ohio is running for Congress - so important to the Republican Party. Cast you early vote or vote on August 7th. Troy is strong on crime and borders loves our Military our Vets and our Second Amendment. He has my full and total Endorsement!,Troy_Balderson,12000.0,46000.0,4500.0
2018-07-27,...John is strong on crime and borders loves our Military our Vets and our Second Amendment. He will be a star. He has my full and total Endorsement!,,12000.0,52000.0,3200.0
2018-07-27,.  who is running in the Republican Primary in the great state of Michigan is SPECTACULAR! Vote on August 7th. Rarely have I seen a candidate with such great potential. West Point graduate successful businessman and a African American leader...,JohnJamesMI,19000.0,69000.0,4600.0
2018-07-27,GREAT GDP numbers just released. Will be having a news conference soon!,,14000.0,77000.0,12000.0
2018-07-27,.....I did NOT know of the meeting with my son Don jr. Sounds to me like someone is trying to make up stories in order to get himself out of an unrelated jam (Taxi cabs maybe?). He even retained Bill and Crooked Hillary’s lawyer. Gee I wonder if they helped him make the choice!,,19000.0,84000.0,48000.0
2018-07-27,....the only Collusion with Russia was with the Democrats so now they are looking at my Tweets (along with 53 million other people) - the rigged Witch Hunt continues! How stupid and unfair to our Country....And so the Fake News doesn’t waste my time with dumb questions NO....,,22000.0,96000.0,24000.0
2018-07-27,Arrived back in Washington last night from a very emotional reopening of a major U.S. Steel plant in Granite City Illinois only to be greeted with the ridiculous news that the highly conflicted Robert Mueller and his gang of 13 Angry Democrats obviously cannot find Collusion...,,18000.0,80000.0,13000.0
2018-07-27,Way to go Jerry. This is what the league should do!,,12000.0,58000.0,8600.0
2018-07-27,The Remains of American Servicemen will soon be leaving North Korea and heading to the United States! After so many years this will be a great moment for so many families. Thank you to Kim Jong Un.,,22000.0,102000.0,12000.0
2018-07-27,America is OPEN FOR BUSINESS and U.S. Steel is back!,,21000.0,88000.0,11000.0
2018-07-28,,,22000.0,83000.0,18000.0
2018-07-28,Join me in Tampa Florida next Tuesday July 31st at 700pmE for a   Rally! Tickets ,,14000.0,54000.0,15000.0
2018-07-28,The only things the Democrats do well is “Resist” which is their campaign slogan and “Obstruct.” Cryin’ Chuck Schumer has almost 400 great American people that are waiting “forever” to serve our Country! A total disgrace. Mitch M should not let them go home until all approved!,,29000.0,115000.0,28000.0
2018-07-29,....Also why is Mueller only appointing Angry Dems some of whom have worked for Crooked Hillary others including himself have worked for Obama....And why isn’t Mueller looking at all of the criminal activity & real Russian Collusion on the Democrats side-Podesta Dossier?,,25000.0,94000.0,37000.0
2018-07-29,Is Robert Mueller ever going to release his conflicts of interest with respect to President Trump including the fact that we had a very nasty & contentious business relationship I turned him down to head the FBI (one day before appointment as S.C.) & Comey is his close friend..,,24000.0,86000.0,37000.0
2018-07-29,There is No Collusion! The Robert Mueller Rigged Witch Hunt headed now by 17 (increased from 13 including an Obama White House lawyer) Angry Democrats was started by a fraudulent Dossier paid for by Crooked Hillary and the DNC. Therefore the Witch Hunt is an illegal Scam!,,30000.0,112000.0,48000.0
2018-07-29,...and the Amazon Washington Post do nothing but write bad stories even on very positive achievements - and they will never change!,,14000.0,65000.0,11000.0
2018-07-29,...dying newspaper industry. No matter how much they try to distract and cover it up our country is making great progress under my leadership and I will never stop fighting for the American people! As an example the failing New York Times...,,15000.0,67000.0,6000.0
2018-07-29,...accurately. 90% of media coverage of my Administration is negative despite the tremendously positive results we are achieving it’s no surprise that confidence in the media is at an all time low! I will not allow our great country to be sold out by anti-Trump haters in the...,,13000.0,43000.0,7200.0
2018-07-29,When the media - driven insane by their Trump Derangement Syndrome - reveals internal deliberations of our government it  truly puts the lives of many not just journalists at risk! Very unpatriotic! Freedom of the press also comes with a responsibility to report the news...,,22000.0,89000.0,17000.0
2018-07-29,I would be willing to “shut down” government if the Democrats do not give us the votes for Border Security which includes the Wall! Must get rid of Lottery Catch & Release etc. and finally go to system of Immigration based on MERIT! We need great people coming into our Country!,,33000.0,132000.0,55000.0
2018-07-29,The biggest and best results coming out of the good GDP report was that the quarterly Trade Deficit has been reduced by $52 Billion and of course the historically low unemployment numbers especially for African Americans Hispanics Asians and Women.,,21000.0,87000.0,11000.0
2018-07-29,Had a very good and interesting meeting at the White House with A.G. Sulzberger Publisher of the New York Times. Spent much time talking about the vast amounts of Fake News being put out by the media & how that Fake News has morphed into phrase “Enemy of the People.” Sad!,,18000.0,74000.0,23000.0
2018-07-29,Please understand there are consequences when people cross our Border illegally whether they have children or not - and many are just using children for their own sinister purposes. Congress must act on fixing the DUMBEST & WORST immigration laws anywhere in the world! Vote “R”,,32000.0,124000.0,20000.0
2018-07-29,Do you think the Fake News Media will ever report on this tweet from Michael?,,14000.0,49000.0,13000.0
2018-07-29,Wow highest Poll Numbers in the history of the Republican Party. That includes Honest Abe Lincoln and Ronald Reagan. There must be something wrong please recheck that poll!,,21000.0,100000.0,21000.0
2018-07-29,Tom Homan fmr ICE Director “There is nobody that has done more for border security & public safety than President Trump. I’ve worked for six presidents and I respect them all but nobody has done more than this Administration & President Trump that’s just a stone cold fact!”,,22000.0,85000.0,7500.0
2018-07-30,Congratulations to our new   Secretary Robert Wilkie!,,8600.0,42000.0,3400.0
2018-07-30,Thank you to   for your YES on a future great Justice of the Supreme Court Brett Kavanaugh. Your vote means a lot to me and to everyone who loves our Country!,RandPaul,16000.0,78000.0,6600.0
2018-07-30,...that Open Borders large scale Crime and abolishing ICE is good for them we must get smart and finally do what must be done for the Safety and Security of our Country!,,13000.0,60000.0,5800.0
2018-07-30,Illegal immigration is a top National Security problem. After decades of playing games with the whole World laughing at the stupidity of our immigration laws and with Democrats thinking...,,18000.0,79000.0,10000.0
2018-07-30,Congratulations to Judge Jeanine on the tremendous success of her new #1 best-selling book “Liars Leakers and Liberals – The Case Against the Anti-Trump Conspiracy!”,,18000.0,89000.0,9200.0
2018-07-30,...your Social Security and Medicare! Cast your early vote or vote on August 7th Election Day. He has my full and total Endorsement!,,5600.0,29000.0,2000.0
2018-07-30,.  of Ohio is running for Congress - so important to the Republican Party. Troy is strong on crime and Borders loves our Military our Vets and our Second Amendment. Troy will strongly protect...,Troy_Balderson,8400.0,37000.0,2100.0
2018-07-30,Congratulations to General John Kelly. Today we celebrate his first full year as   Chief of Staff!,,12000.0,66000.0,9200.0
2018-07-30,,,11000.0,52000.0,4300.0
2018-07-30,It is my great honor to welcome Prime Minister   of Italy to the  ! Join us at 200pmE for our joint press conference ,,10000.0,48000.0,5500.0
2018-07-30,We must have Border Security get rid of Chain Lottery Catch & Release Sanctuary Cities - go to Merit based Immigration. Protect ICE and Law Enforcement and of course keep building but much faster THE WALL!,,28000.0,113000.0,25000.0
2018-07-31,On my way to Tampa Florida. Look forward to seeing everyone soon!,,8100.0,49000.0,7400.0
2018-07-31,“Worker pay rate hits highest level since 2008”,,18000.0,72000.0,12000.0
2018-07-31,...Border Security is National Security and National Security is the long-term viability of our Country. A Government Shutdown is a very small price to pay for a safe and Prosperous America!,,16000.0,72000.0,12000.0
2018-07-31,I don’t care what the political ramifications are our immigration laws and border security have been a complete and total disaster for decades and there is no way that the Democrats will allow it to be fixed without a Government Shutdown...,,25000.0,105000.0,19000.0
2018-07-31,.  has a Primary on August 21st. He doesn’t need any help because he is absolutely outstanding in every way but I hope the great people of Wyoming will go out and show their support anyway. John is absolutely top of the line & has my Complete & Total Endorsement!,SenJohnBarrasso,11000.0,46000.0,3300.0
2018-07-31,Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong on crime and borders loves our Military Vets and Second Amendment. Get out and vote for David on Thursday August 2nd. He has my Full and Total Endorsement!,,13000.0,55000.0,4500.0
2018-07-31,The Fake News Media is going CRAZY! They are totally unhinged and in many ways after witnessing first hand the damage they do to so many innocent and decent people I enjoy watching. In 7 years when I am no longer in office their ratings will dry up and they will be gone!,,24000.0,99000.0,34000.0
